,Time_Zone ,Date,Tweets_tag
626, Central Africa Standard Time	,2020-11-27,"		RT @TheMugasha: â€œWe are bound to each other, we live in community. Care can't just be about individualsâ€� @stillSHErises #16Days  https://t.câ€¦	en	[{'screen_name': 'themugasha', 'name': 'mugabekazi', 'id': '2922525190'}, {'screen_name': 'stillsherises', 'name': 'jessica horn', 'id': '485630104'}]	[]	[]	0	2	0	['16days']	[]	https://twitter.com/GBVnet/status/1332330616071852033	True	https://twitter.com/stillSHErises/status/1332328109702569990	0					2922525190	â€œWe are bound to each other, we live in community. Care can't just be about individualsâ€� @stillSHErises #16Days	1332329734961844226	[]	2020-11-27 15:25:36 W. Central Africa Standard Time"
627, Central Africa Standard Time	,2020-11-27,"		RT @stillSHErises: A.4.3. Now, working on VAW need not only be stress! I like the concept of â€˜vicarious resilienceâ€™ coined by Colombian resâ€¦	en	[{'screen_name': 'stillsherises', 'name': 'jessica horn', 'id': '485630104'}]	[]	[]	0	4	0	[]	[]	https://twitter.com/GBVnet/status/1332330495984750599	True	0	0					485630104	A.4.3. Now, working on VAW need not only be stress! I like the concept of â€˜vicarious resilienceâ€™ coined by Colombian researchers to speak about how we also get inspired by the wisdom &amp; strength of people surviving violence. I wrote about that here: https://t.co/Um187MtFh0	1332330338484416512	[]	2020-11-27 15:28:00 W. Central Africa Standard Time"
628, Central Africa Standard Time	,2020-11-27,"		RT @stillSHErises: A.4.2.We are part of the communities we are seeking to change. Even when you are an advocate people come to you for helpâ€¦	en	[{'screen_name': 'stillsherises', 'name': 'jessica horn', 'id': '485630104'}]	[]	[]	0	3	0	[]	[]	https://twitter.com/GBVnet/status/1332329950632964097	True	0	0					485630104	A.4.2.We are part of the communities we are seeking to change. Even when you are an advocate people come to you for help. It's a lot to carry. Service delivery has inbuilt support for staff but in VAW prevention we donâ€™t &amp;need to also take this seriously #womensafetyandwellbeing	1332329874447601666	[]	2020-11-27 15:26:10 W. Central Africa Standard Time"
629, Central Africa Standard Time	,2020-11-27,"		RT @stillSHErises: A.4.1 Although prevention is about transforming the root causes of violence-so in that way hopeful work- it does mean coâ€¦	en	[{'screen_name': 'stillsherises', 'name': 'jessica horn', 'id': '485630104'}]	[]	[]	0	2	0	[]	[]	https://twitter.com/GBVnet/status/1332329585485225984	True	https://twitter.com/GBVnet/status/1332329043828625408	0					485630104	A.4.1 Although prevention is about transforming the root causes of violence-so in that way hopeful work- it does mean constantly reckoning w/the fact that in all societies thereâ€™s deep impunity for VAW &amp; that perpetrators are all around us. #womensafetyandwellbeing #16days	1332329466891210756	[]	2020-11-27 15:24:33 W. Central Africa Standard Time"
630, Central Africa Standard Time	,2020-11-27,"		Q4. How does activism and VAW Prevention work impact on our physical and emotional well-being?  @stillSHErises #16DaysOfActivism #WomenSafetyAndWellbeing  https://t.co/Ip1zkaE34M	en	[{'screen_name': 'stillsherises', 'name': 'jessica horn', 'id': '485630104'}]	[]	['https://pbs.twimg.com/media/En1h1tMXYAQMwpE.jpg']	1	1	2	['16daysofactivism', 'womensafetyandwellbeing']	[]	https://twitter.com/GBVnet/status/1332329043828625408	False	0	1	https://pbs.twimg.com/media/En1h1tMXYAQMwpE.jpg							[]"
631, Central Africa Standard Time	,2020-11-27,"		RT @stillSHErises: A.3.4. We really have to make sure self-care talk isnâ€™t exclusionary. I remember a high-profile #afrifem talking in a foâ€¦	en	[{'screen_name': 'stillsherises', 'name': 'jessica horn', 'id': '485630104'}]	[]	[]	0	2	0	['afrifem']	[]	https://twitter.com/GBVnet/status/1332329018390159365	True	0	0					485630104	A.3.4. We really have to make sure self-care talk isnâ€™t exclusionary. I remember a high-profile #afrifem talking in a forum once about buying expensive handbags as her â€œtherapyâ€�. How many African women can afford that? Thatâ€™s just consumer capitalism, thatâ€™s not care. #16days	1332328709097992194	[]	2020-11-27 15:21:32 W. Central Africa Standard Time"
632, Central Africa Standard Time	,2020-11-27,"		RT @stillSHErises: A.3.3. How do we honour the fact that we may be â€˜brokenâ€™ coming into the work, or â€˜brokenâ€™ by the work, and attend to thâ€¦	en	[{'screen_name': 'stillsherises', 'name': 'jessica horn', 'id': '485630104'}]	[]	[]	0	1	0	[]	[]	https://twitter.com/GBVnet/status/1332328736721612801	True	0	0					485630104	A.3.3. How do we honour the fact that we may be â€˜brokenâ€™ coming into the work, or â€˜brokenâ€™ by the work, and attend to the care needed there? Also we have different needs, different bodies, life experiences. What is self-care to blind or deaf #afrifem &amp; how do we support that?	1332328514612236288	[]	2020-11-27 15:20:46 W. Central Africa Standard Time"
633, Central Africa Standard Time	,2020-11-27,"		RT @stillSHErises: A.3.2. So collective care is uanvoidably political &amp; also about learning, being humble &amp; really paying attention to otheâ€¦	en	[{'screen_name': 'stillsherises', 'name': 'jessica horn', 'id': '485630104'}]	[]	[]	0	4	0	[]	[]	https://twitter.com/GBVnet/status/1332328708317831170	True	0	0					485630104	A.3.2. So collective care is uanvoidably political &amp; also about learning, being humble &amp; really paying attention to otherâ€™s needs in our activist communities. Injustice is stressful. Almost every woman in the world is a survivor or knows one close to her. #womensafetyandwellbeing	1332328339839864832	[]	2020-11-27 15:20:04 W. Central Africa Standard Time"
634, Central Africa Standard Time	,2020-11-27,"		RT @stillSHErises: A.3.1. Collective care is the poorly acknowledged partner of this current self-care craze! We literally canâ€™t exist withâ€¦	en	[{'screen_name': 'stillsherises', 'name': 'jessica horn', 'id': '485630104'}]	[]	[]	0	6	0	[]	[]	https://twitter.com/GBVnet/status/1332328284609196033	True	https://twitter.com/GBVnet/status/1332327892706078724	0					485630104	A.3.1. Collective care is the poorly acknowledged partner of this current self-care craze! We literally canâ€™t exist without other people. Everyone is born of someone else right? We are bound to each other, we live in community. Care can't just be about individuals #16Days	1332328109702569990	[]	2020-11-27 15:19:09 W. Central Africa Standard Time"
635, Central Africa Standard Time	,2020-11-27,"		Q3. What does collective care mean to you? @stillSHErises #16DaysofActivism2020 #WomenSafetyAndWellBeing  https://t.co/QnxpcvoFHW	en	[{'screen_name': 'stillsherises', 'name': 'jessica horn', 'id': '485630104'}]	[]	['https://pbs.twimg.com/media/En1f9g6XUAAyhFu.jpg']	2	1	2	['16daysofactivism2020', 'womensafetyandwellbeing']	[]	https://twitter.com/GBVnet/status/1332327892706078724	False	0	1	https://pbs.twimg.com/media/En1f9g6XUAAyhFu.jpg							[]"
636, Central Africa Standard Time	,2020-11-27,"		RT @stillSHErises: A.2.4. Its really important we consider our security as activists- understand tech security, not â€˜overshareâ€™ on social mâ€¦	en	[{'screen_name': 'stillsherises', 'name': 'jessica horn', 'id': '485630104'}]	[]	[]	0	2	0	[]	[]	https://twitter.com/GBVnet/status/1332327726859096065	True	0	0					485630104	A.2.4. Its really important we consider our security as activists- understand tech security, not â€˜overshareâ€™ on social media with information that people can use to harm us. I have participated in a lot of security training &amp; its been eye opening #womensafetyandwellbeing #16days	1332327645879668742	[]	2020-11-27 15:17:18 W. Central Africa Standard Time"
637, Central Africa Standard Time	,2020-11-27,"		RT @stillSHErises: A.2.3. Aesthetics matter a lot to me too- I design things for myself, I am a poet-and I listen to a LOT of music. Africaâ€¦	en	[{'screen_name': 'stillsherises', 'name': 'jessica horn', 'id': '485630104'}]	[]	[]	0	4	0	[]	[]	https://twitter.com/GBVnet/status/1332327667895586816	True	0	0					485630104	A.2.3. Aesthetics matter a lot to me too- I design things for myself, I am a poet-and I listen to a LOT of music. African women musicians like @_riaboss_ @matshidisomusic @_MayraAndrade_  @simphiwedana . And I grow things in my garden ðŸŒ±#womensafetyandwellbeing #16days	1332327528212606983	[]	2020-11-27 15:16:50 W. Central Africa Standard Time"
638, Central Africa Standard Time	,2020-11-27,"		RT @stillSHErises: A.2.2. Iâ€™m deeply committed to feminist activism. When Iâ€™m around people who talk liberation and practice oppression â€“frâ€¦	en	[{'screen_name': 'stillsherises', 'name': 'jessica horn', 'id': '485630104'}]	[]	[]	0	2	0	[]	[]	https://twitter.com/GBVnet/status/1332327629723209729	True	0	0					485630104	A.2.2. Iâ€™m deeply committed to feminist activism. When Iâ€™m around people who talk liberation and practice oppression â€“frankly thatâ€™s more harmful to my health than not eating enough veggies this week! I think about #feministcare holistically-body, spirit &amp; political soul #16days	1332327526543323137	[]	2020-11-27 15:16:50 W. Central Africa Standard Time"
639, Central Africa Standard Time	,2020-11-27,"		RT @stillSHErises: A.2.1. I do the basics that we all know: diet, drinking plenty of water, exercise (dance because burpees are not for lovâ€¦	en	[{'screen_name': 'stillsherises', 'name': 'jessica horn', 'id': '485630104'}]	[]	[]	0	4	0	[]	[]	https://twitter.com/GBVnet/status/1332327153019604997	True	https://twitter.com/GBVnet/status/1332326375949266949	0					485630104	A.2.1. I do the basics that we all know: diet, drinking plenty of water, exercise (dance because burpees are not for lovers!). I think the harder part is taking care of my spiritual and political energies. Itâ€™s VITAL to build caring political community #womensafetyandwellbeing	1332326818146349057	[]	2020-11-27 15:14:01 W. Central Africa Standard Time"
640, Central Africa Standard Time	,2020-11-27,"		Q2. How do you personally take care of yourself?@stillSHErises #16DaysofActivism2020 #WomenSafetyAndWellBeing  https://t.co/DoLd2L30Ux	en	[{'screen_name': 'stillsherises', 'name': 'jessica horn', 'id': '485630104'}]	[]	['https://pbs.twimg.com/media/En1fxNoXEAMre02.jpg']	1	1	3	['16daysofactivism2020', 'womensafetyandwellbeing']	[]	https://twitter.com/GBVnet/status/1332326375949266949	False	0	1	https://pbs.twimg.com/media/En1fxNoXEAMre02.jpg							[]"
641, Central Africa Standard Time	,2020-11-27,"		RT @stillSHErises: A.1.4. and later @awdf01 with gorgeous #afrifem healer sisters @hopechigudu @akosuahanson, Laurence Sessou and we createâ€¦	en	""[{'screen_name': 'stillsherises', 'name': 'jessica horn', 'id': '485630104'}, {'screen_name': 'awdf01', 'name': """"african women's development fund"""", 'id': '24703416'}, {'screen_name': 'hopechigudu', 'name': 'hope chigudu', 'id': '379497364'}, {'screen_name': 'akosuahanson', 'name': 'moongirlsðŸŒ›ðŸŒŸ', 'id': '337788800'}]""	[]	[]	0	3	0	['afrifem']	[]	https://twitter.com/GBVnet/status/1332325950630060032	True	0	0					485630104	A.1.4. and later @awdf01 with gorgeous #afrifem healer sisters @hopechigudu @akosuahanson, Laurence Sessou and we created the Flourish retreat â€“and it has gone on to bloom ðŸŒ¸ (read more here https://t.co/C2MeA80BSr ) #womensafetyandwellbeing #16Days	1332325463994347522	[]	2020-11-27 15:08:38 W. Central Africa Standard Time"
642, Central Africa Standard Time	,2020-11-27,"		RT @stillSHErises: A.1.3. Fast forward a decade or so and I was in the middle of creating @AIRforAfrica an experiment in exploring radicalâ€¦	en	[{'screen_name': 'stillsherises', 'name': 'jessica horn', 'id': '485630104'}, {'screen_name': 'airforafrica', 'name': 'african institute', 'id': '2491271402'}]	[]	[]	0	2	0	[]	[]	https://twitter.com/GBVnet/status/1332325465361625088	True	0	0					485630104	A.1.3. Fast forward a decade or so and I was in the middle of creating @AIRforAfrica an experiment in exploring radical #afrifem ways to reconceptualise trauma and build tools and perspectives to defend activists &amp; build activist resilience. #womensafetyandwellbeing #16Days	1332325233626406914	[]	2020-11-27 15:07:43 W. Central Africa Standard Time"
643, Central Africa Standard Time	,2020-11-27,"		RT @stillSHErises: A.1.2. My technical interest turned into a political interest and my first job was co-ordinating Amanitare- the first reâ€¦	en	[{'screen_name': 'stillsherises', 'name': 'jessica horn', 'id': '485630104'}]	[]	[]	0	2	0	[]	[]	https://twitter.com/GBVnet/status/1332325435385016320	True	0	0					485630104	A.1.2. My technical interest turned into a political interest and my first job was co-ordinating Amanitare- the first regional #afrifem SRHR network. As I entered #afrifem organizing I found @amwaafrika1 &amp; the AWLI that had a sacred informal session on pleasure. Intriguing.. ðŸ”¥	1332325030018113540	[]	2020-11-27 15:06:55 W. Central Africa Standard Time"
644, Central Africa Standard Time	,2020-11-27,"		RT @stillSHErises: A.1.1 Iâ€™ve always been interested in health &amp; healing. I studied medical anthropology &amp; spent my teens and early 20s finâ€¦	en	[{'screen_name': 'stillsherises', 'name': 'jessica horn', 'id': '485630104'}]	[]	[]	0	3	0	[]	[]	https://twitter.com/GBVnet/status/1332325417857011713	True	https://twitter.com/GBVnet/status/1332324220118982661	0					485630104	A.1.1 Iâ€™ve always been interested in health &amp; healing. I studied medical anthropology &amp; spent my teens and early 20s finding out about feminist health activism and studying womenâ€™s health knowledges (spent amazing time with Swahili midwives!). My mum is a nurse/midwife #16days	1332324702325526532	[]	2020-11-27 15:05:37 W. Central Africa Standard Time"
645, Central Africa Standard Time	,2020-11-27,"		RT @stillSHErises: @GBVnet My absolute pleasure! These questions of care are THE questions of movements and as #afrifem we havenâ€™t been invâ€¦	en	[{'screen_name': 'stillsherises', 'name': 'jessica horn', 'id': '485630104'}, {'screen_name': 'gbvnet', 'name': 'gbv prevention net', 'id': '1577680016'}]	[]	[]	0	1	0	['afrifem']	[]	https://twitter.com/GBVnet/status/1332324626668662791	True	0	0					485630104	@GBVnet My absolute pleasure! These questions of care are THE questions of movements and as #afrifem we havenâ€™t been investing enough in thinking about and supporting it #16Days #womensafetyandwellbeing	1332324522020786185	[]	2020-11-27 15:04:54 W. Central Africa Standard Time"
